,playlist_uri,playlist_name,track_uri,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo
937,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,73TMjJLbBWslp9N8TMGd8P,Auburn Epitaphs,Love's Crushing Diamond (Deluxe Edition),Mutual Benefit,2014-09-02,247773,0,0.491,0.927,0.291,0.856,0.193,-13.132,0.0398,116.024
938,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,1rbC6T5GxUpKdirQvRQ6KB,The Hereafter,Skip A Sinking Stone,Mutual Benefit,2016-05-20,289207,1,0.252,0.909,0.269,0.746,0.0809,-10.433,0.0305,139.62
939,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,1ngFVPKTaqvunb1mvfFKjO,Closer Still,Skip A Sinking Stone,Mutual Benefit,2016-05-20,129865,10,0.338,0.795,0.382,0.942,0.215,-13.666,0.0363,128.242
940,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,2HzIMp9FzMyKKPTY7S6kSp,The Harvest,A Silent Planet (Reissue),Teen Daze,2018-05-11,252444,0,0.186,0.897,0.327,0.968,0.0891,-12.283,0.0338,84.172
941,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,4hl09RJ6ZbSAV9GqDkuMR6,Watch over Me,A Silent Planet (Reissue),Teen Daze,2018-05-11,190080,3,0.484,0.789,0.584,0.883,0.105,-7.258,0.0274,125.065
942,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,2L3UC35eHzjMAEPH8aL8Wy,Cycle,Themes for Dying Earth,Teen Daze,2017-02-10,248960,0,0.411,0.413,0.752,0.319,0.251,-7.711,0.0425,159.95
943,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,6vsCfRpYod9Mpy7FgyVNib,Dream City,Themes for Dying Earth,Teen Daze,2017-02-10,285173,0,0.153,0.929,0.223,0.77,0.216,-24.664,0.0605,77.243
944,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,7bHW6RpriqTGOla0Zdt3TZ,Early to the Party,The Party,Andy Shauf,2016-05-20,245878,47,0.621,0.516,0.291,0.00301,0.0786,-10.723,0.0421,129.976
945,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,3Q13H08h7Oz99laDXhGbA2,Flower Glass,Wildly Idle (Humble Before the Void),Hand Habits,2017-02-10,222590,28,0.443,0.665,0.256,6.92e-06,0.118,-13.158,0.0296,98.812
946,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,50mL6pbI0uI6YX1xbSer7g,Deep Blue Day - Remastered 2005,Apollo,Brian Eno,1983-07-01,238773,51,0.189,0.817,0.343,0.916,0.0924,-20.314,0.0453,141.659
947,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,2Bc4llhjJBW77I552RgA3L,#3,Selected Ambient Works Volume II,Aphex Twin,1994-03-07,464293,0,0.167,0.911,0.071,0.855,0.107,-27.108,0.041,143.315
948,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,4TrCvd1PrqI14lZb7tEtYo,A Meaningful Moment Through a Meaning(less) Process,And Their Refinement of the Decline,Stars Of The Lid,2007-04-02,272786,47,0.0629,0.955,0.0718,0.907,0.0906,-24.789,0.0432,67.25
949,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,0s5x2cr3VyJYez1W8SKXC0,Ferrum,Mirror,Chihei Hatakeyama,2011-08-01,973880,36,0.23,0.988,0.168,0.906,0.0967,-22.653,0.0481,135.059
950,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,5zd6NuR1FGOhp9bce8xZOt,Rainwater Coffee,Rainwater Coffee - EP,Teen Daze,2015-08-25,254000,4,0.106,0.941,0.301,0.825,0.135,-18.106,0.0483,177.827
951,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,13MAgt2gqmStLjsiLf7YiO,Skipping Stones,Skip A Sinking Stone,Mutual Benefit,2016-05-20,225003,3,0.177,0.8,0.365,0.0995,0.669,-8.315,0.0309,89.087
952,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,4YvOkz9IrldHkWiDZremSr,Sunset Canyon,Foxwarren,Foxwarren,2018-11-30,260090,55,0.672,0.304,0.334,0.0637,0.317,-10.194,0.0322,110.205
953,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,2XRioCey1KMLeiDzses4pi,Natural Blue,Not Even Happiness,Julie Byrne,2017-01-13,239046,0,0.359,0.935,0.106,8.85e-06,0.084,-15.972,0.0306,141.704
954,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,7L7BLTb4vlcfW0aapJneY3,Sea as It Glides,Not Even Happiness,Julie Byrne,2017-01-13,252024,0,0.436,0.955,0.216,0.0213,0.61,-17.025,0.0309,120.839
955,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,54zMkQWwYLKTAx2qIkl45X,Seven Prayers,The Epic,Kamasi Washington,2015-05-05,455933,0,0.21,0.912,0.308,0.906,0.137,-12.186,0.0374,129.101
956,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,0tWf84kCHbN14LJmiqg7Yg,Picture Me Better,Titanic Rising,Weyes Blood,2019-04-05,221880,0,0.17,0.932,0.16,2.21e-05,0.105,-14.621,0.0335,75.719
957,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,3SBPtlcWKq9SeLDGI85IO4,Broken Cowboy,Jesse Woods,Jesse Woods,2009-10-01,140080,0,0.613,0.561,0.327,0.0,0.121,-12.275,0.0308,110.041
958,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,20pQu5oojcxlXRekiTTsKw,Chimes,The Orion Pact,Ackerman,2017-05-18,408794,0,0.163,0.0634,0.53,0.62,0.354,-9.5,0.0401,100.993
959,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,7CDzmddY1D1PNbcavihcS4,In Flux,The Orion Pact,Ackerman,2017-05-18,302676,0,0.263,0.459,0.905,0.959,0.116,-9.919,0.27,120.147
960,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,0y74fR4rvN0GN0pNYJeyme,It Breaks (Chapter IX),Nothing Is Still,Leon Vynehall,2018-06-15,137133,49,0.162,0.671,0.104,0.863,0.508,-22.157,0.0324,80.01
961,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,6lgWbl8dwQvWVWo4XhJHE8,Whatever It Takes,Antidotes 1,Lucinda Chua,2019-03-20,224120,0,0.317,0.952,0.0626,0.00394,0.097,-17.246,0.0314,137.84
962,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,4mHIdLjoRqGK3yUfl2DzUs,Juniper,Juniper,Nearly Oratorio,2019-03-28,259123,0,0.281,0.971,0.129,0.603,0.104,-22.169,0.0341,103.627
963,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,0VhkCytrhq2EjntoAkbjvZ,Oto,Cendre,Fennesz,2007-05-21,229933,39,0.233,0.95,0.106,0.934,0.0982,-23.923,0.0465,73.805
964,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,2PHZPYwfvkEDmyhIez05fq,Perth,The Lighthouse Project,amiina,2013-06-07,239506,38,0.437,0.977,0.123,0.884,0.0919,-14.54,0.0348,101.011
965,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,7BPA9mGkuJ6l6KwpQfGNlM,IRISH,Music for Saxofone & Bass Guitar,Sam Gendel,2018-06-15,326000,0,0.378,0.961,0.352,0.868,0.125,-13.459,0.0879,100.645
966,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,4LIkDeZ5VvHtoYbTtfnYHu,Brain Fog,No. 2,Christina Vantzou,2014-02-24,213053,16,0.0938,0.887,0.259,0.903,0.0821,-16.772,0.0353,72.709
967,spotify:playlist:1Q2dbRrBFNWB7BOOym1wQV,Mute benny + Teen daze + other calmers,7vbCfkJf89i4s745KbELgr,20:17,Trance Frendz,Ólafur Arnalds,2016-03-04,354988,59,0.359,0.987,0.0224,0.866,0.111,-29.089,0.039,107.849
968,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,6a2H6ZHPcJro8MMpMKlq5z,Florasia,Early Riser,Taylor McFerrin,2014-06-02,256720,0,0.583,0.47,0.497,0.104,0.121,-8.159,0.0401,81.982
969,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,6Z2ALTzsU2qkCQl50qq6KH,She'll Always Close In,Couch Baby (Revisited),Jamie Isaac,2017-03-17,253680,0,0.363,0.343,0.488,0.251,0.362,-11.466,0.133,96.259
970,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,45ek0He5b7kl0tX4EZkucH,Un-thinkable,Couch Baby (Revisited),Jamie Isaac,2017-03-17,241116,0,0.563,0.56,0.528,0.0248,0.0749,-12.19,0.0551,153.953
971,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,16xBYcPNIL8ovhyek9UZIr,Blue Grassland,Act On,Soulstance,2007-06-19,323291,30,0.619,0.219,0.75,0.649,0.258,-10.387,0.0529,94.0
972,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,065Sx3IF0JlCONgnR3JpKd,Without You,Brainfeeder X,Various Artists,2018-11-16,326439,15,0.344,0.919,0.188,0.000555,0.102,-12.286,0.0581,175.942
973,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,1n1B0HUz8e8rp89QWx1IKC,Echo,Walk Dance Talk Sing,Crazy P,2015-05-11,425562,1,0.761,0.137,0.7,0.58,0.0731,-9.494,0.0431,120.008
974,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,2uNgKMGDsTWAOgwNnpTPkD,New House,Outer Peace,Toro y Moi,2019-01-18,150744,0,0.797,0.647,0.371,0.0256,0.111,-9.087,0.127,60.523
975,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4GyhoQHj94hFdKIixRNhEQ,A Fan's Mail (Tron Song Suite II),Drunk,Thundercat,2017-02-24,158938,0,0.491,0.829,0.655,0.507,0.113,-13.342,0.0924,191.467
976,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,2tGowgO4B6qFluKZR1zSAC,Waste Yr Time,Comfort,Giraffage,2011-11-17,215151,15,0.513,0.397,0.899,0.0816,0.0913,-5.15,0.212,124.933
977,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,01bfHCsUTwydXCHP1VoLlI,Roll (Burbank Funk),Hive Mind,The Internet,2018-07-20,191026,51,0.784,0.185,0.682,6.25e-06,0.106,-8.614,0.0962,112.512
978,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4iJmb4ibOyXANfQNzA96VY,The Antidote,Early Riser,Taylor McFerrin,2014-06-10,185800,0,0.541,0.117,0.749,0.0064,0.192,-8.839,0.0652,134.259
979,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,1LslplGSsr8ZHU0wEH5HtX,Butterfly,8R1CK C17Y,Tenderlonious,2017-08-11,317403,0,0.644,0.0876,0.732,0.873,0.163,-7.996,0.0362,104.262
980,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,3O4JxXuKWmGwkFnPmHU0Vu,Drum Is A Woman,Saw You for the First Time,Laurence Guy,2017-07-28,238080,0,0.608,0.418,0.477,0.662,0.108,-13.725,0.0552,124.991
981,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,03sesTTmjT30ZDfJjPL2aO,It's Rainy,Examples,Eric Lau,2017-01-13,128496,22,0.609,0.631,0.645,0.888,0.132,-8.661,0.0299,93.919
982,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,7ajaF92xfjdDnBIPEAeBG4,My Company,Company,Slime,2015-08-14,301666,19,0.646,0.829,0.541,0.71,0.107,-9.101,0.0641,172.037
983,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,7e0j6jReCfN5KJkDNLHyHQ,Afro Blue,Black Radio,Robert Glasper,2012-02-24,307626,54,0.775,0.0291,0.571,0.0882,0.0941,-8.097,0.0342,97.491
984,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,6e5p0KjHW6UKwNXrizkMt2,David's Song,David's Song,Poppy Ajudha,2015-09-11,410666,20,0.241,0.405,0.568,0.0,0.0859,-6.518,0.0396,76.986
985,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,0eHsTLUEe4v5kOG2VRbsOu,Tais,The Worry,Seekae,2014-09-12,217629,0,0.49,0.552,0.521,0.0275,0.104,-9.246,0.0273,92.99
986,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,2GvTw3ZKZGlk3ZsdkQeiqI,Piano Days,E s t a r a,Teebs,2014-04-09,82394,0,0.505,0.836,0.595,0.887,0.134,-13.156,0.0306,105.109
987,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4Syz5tdVqf07rA9mh2pMJ8,Omen (feat. Galimatias),Truthseeker,AstroLogical,2013-03-11,127166,0,0.843,0.063,0.33,0.00416,0.103,-5.929,0.0589,85.02
988,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,01X1KjzrZUhSKwfy4hvsKG,Drugs,Heaven Is For Quitters,FaltyDL,2016-10-26,243316,0,0.386,0.123,0.609,0.00298,0.107,-10.884,0.0953,129.956
989,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,439X8jGytErRiPnaoUJHju,CHANCES,NOTHIN LIKE U / CHANCES,KAYTRANADA,2018-11-30,218200,66,0.835,0.204,0.527,0.000423,0.283,-7.272,0.128,106.003
990,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,2TgEVm0e8w9zn2bt4U3Rse,Tea Leaf Dancers (Moodymann Edit) - Mixed,DJ-Kicks (Moodymann) [DJ Mix],Moodymann,2016-02-19,160293,0,0.81,0.42,0.32,0.00318,0.129,-13.206,0.543,91.377
991,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,26oTYFTOdLZxDwfoHTGvmj,West,Indigo,River Tiber,2016-06-17,152250,0,0.265,0.899,0.47,0.0617,0.226,-8.349,0.0444,121.024
992,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4GWLQBQ3eqAGvgmti2dR4X,Raiz,Totem,RYAT,2012-06-05,264852,0,0.349,0.52,0.501,0.959,0.108,-10.754,0.0839,171.822
993,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,1EotbmjvJeRTfnbjiAsJju,B L U R,Flavors,Bahwee,2010-09-20,115226,0,0.546,0.5,0.662,0.22,0.401,-6.217,0.457,75.79
994,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,0piJU93aR63B2svvpA2YKM,thelove,selftitled,Jitwam,2017-11-03,163928,0,0.479,0.152,0.677,0.00797,0.192,-3.524,0.113,84.246
995,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4enydxeyixJc5MQZvnX85e,Hydrant,Dreamz Come True,JIMMY EDGAR,2016-06-24,226655,0,0.827,0.846,0.106,0.000124,0.169,-13.62,0.0739,122.021
996,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4hpmG15B0IJcB88PgrHu1U,I'm a Rock,Honeycomb,Jitwam,2019-05-03,204324,0,0.869,0.31,0.486,0.311,0.102,-6.564,0.0446,111.004
997,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,2oEUuyb34gDdiDaBR5CMUf,6am,Voyager,Moonchild,2017-05-26,259653,30,0.51,0.925,0.234,0.794,0.0736,-14.469,0.0373,91.919
998,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,6705wcrwrj3Z9QvvsCQpng,Foreign Affair,Apollonia,Garden City Movement,2018-03-16,158314,40,0.599,0.0176,0.69,0.0847,0.397,-6.306,0.0419,172.05
999,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4nH1PPjASLJ5ePYIyGB4D7,Passion Is a Dying Theme,Apollonia,Garden City Movement,2018-03-16,200632,15,0.595,0.0566,0.658,0.232,0.113,-6.782,0.0497,86.944
1000,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,7pFWr3hJC7rs4BYN9Iswn3,Lit,The Deep,Calibre,2017-03-31,432522,36,0.788,0.17,0.759,0.892,0.113,-11.22,0.055,120.01
1001,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,48UvgTNrezTGPeVvL6RAp2,Dull Boys,A New Place 2 Drown,Archy Marshall,2015-12-10,205625,0,0.531,0.3,0.501,0.49,0.684,-8.893,0.0677,114.696
1002,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4HMteHAczSqCW9mzjeK2bX,I Can Show You High,Radio Days,Uffe,2015-04-06,282789,0,0.687,0.589,0.506,0.429,0.0993,-11.933,0.0603,72.528
1003,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,5WpBri15MaFbjB6ZyE2Zej,Baby Shut Up,Baby Shut Up,Easy Socks,2017-09-20,145815,32,0.686,0.147,0.397,0.00268,0.349,-17.588,0.147,83.035
1004,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,5UFtKaL5KBumqv4tpgdm0p,Laputa (Taylor McFerrin Remix feat. Anderson .Paak),"Recalibrations, Vol. 1",Hiatus Kaiyote,2016-05-16,244240,46,0.453,0.271,0.655,0.0,0.118,-7.709,0.302,106.222
1005,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,46T4UTffeX2GrfqAU1hGjZ,90 Degrees,90 Degrees,Yazmin Lacey,2018-03-16,255024,37,0.633,0.164,0.493,0.00781,0.0591,-9.607,0.0509,147.759
1006,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,43qG2WqM0NkNzoG91s888O,I Will Never Know,I Will Never Know (feat. Moonchild),Tall Black Guy,2016-10-07,276333,24,0.68,0.25,0.471,0.0126,0.0986,-10.056,0.199,93.096
1007,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,0b4LZEMkZsj4r3bgocNpJX,Thunder (feat. Lord Laville),Echo Chamber,Ash Walker,2016-10-28,191144,0,0.482,0.66,0.413,0.128,0.298,-11.632,0.0842,171.949
1008,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,36cC8cngpxtH1t2bboIewZ,Where's Yesterday,Soul Movement Vol. 2,Beatchild,2014-03-03,221595,28,0.787,0.154,0.505,3.42e-05,0.122,-5.129,0.316,89.896
1009,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,0IttWAQPotgVvl8ttEJZjt,I Can't Stop,I Can't Stop / Change,Lemon D,1995-11-17,414120,31,0.637,0.0143,0.873,0.875,0.063,-11.918,0.085,159.859
1010,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,1m0h3R7ypXe4oddXKF785J,HEAVN,HEAVN,Jamila Woods,2017-08-15,263145,0,0.633,0.509,0.737,0.218,0.132,-6.582,0.0408,95.025
1011,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,37nyQmJ2dJJ9ButGdM6eWj,Club Mate,Club Mate,Oscar Key Sung,2018-05-22,223964,0,0.681,0.829,0.362,0.000461,0.112,-10.651,0.0558,112.087
1012,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,6WsdleLngSmPRZpO2a7d8o,9,9,Call More,2018-09-29,436363,26,0.58,0.883,0.304,0.00134,0.284,-14.604,0.0498,143.024
1013,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,6kk4yWzNDhPMwxd0Kxa1Pi,Broken Vibes,Broken Vibes,Taylor McFerrin,2008-01-22,472786,16,0.75,0.216,0.573,0.386,0.233,-13.072,0.127,125.023
1014,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,7wSm0umAIW35CH9tgfwaNk,Running,Rivers Of The Red Planet,Max Graef,2014-04-07,256419,0,0.661,0.37,0.398,0.869,0.166,-9.746,0.0359,85.009
1015,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,6uPVRZB9GYljJ52fmlIlUC,Vincent Tyler,Vincent Tyler,Nick Hakim,2018-06-01,222944,0,0.534,0.103,0.897,0.737,0.082,-5.443,0.0483,159.507
1016,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,7ecDmKMMOM55KqDZVFY8dO,Taint - King Krule & Jamie Isaac Remix,Taint & Attgo,Haraket,2013-04-29,318096,0,0.642,0.905,0.404,0.857,0.1,-16.903,0.255,145.936
1017,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,2NjYeefGWvg8ErbDg1zSnz,A Mother Lost,Black Moon,Yazmin Lacey,2017-06-16,259144,30,0.663,0.341,0.516,0.00171,0.214,-10.174,0.0693,83.909
1018,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,3NCzYu2GXu4iJE286d7x6T,Shikako Maru Ten,Shikako Maru Ten,CAN,2017-05-31,198036,26,0.766,0.0357,0.56,0.895,0.111,-12.426,0.0518,159.197
1019,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,2G2k2ZFsQkIEkAWDTvqHXM,Selfish,GREY Area,Little Simz,2019-03-01,226096,0,0.748,0.478,0.641,0.00246,0.114,-6.485,0.0708,100.063
1020,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,4PyEYFLH95hBekIp3M7cFL,Let You Down,Stone Woman,Charlotte Day Wilson,2018-02-23,192892,0,0.373,0.342,0.613,0.00758,0.0736,-7.16,0.238,174.99
1021,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,1gFOj4ZpAVx3YGJeJCUCYH,Love Muscle (feat. Nomi Ruiz),The Best Of Both Worlds,Honey Dijon,2017-10-13,289677,24,0.865,0.229,0.42,0.907,0.0984,-8.863,0.0467,117.036
1022,spotify:playlist:7MrqiHmIMSwA7ZWPyAhH44,Future soul favs,26YQR6Y0lA0YTJqC3UkmU2,Taking My Time (feat. Asher Roth & Camila Recchio),Sunrain,Elements of Music,2015-04-25,184085,29,0.538,0.147,0.652,0.0,0.0356,-7.869,0.394,170.026
